id;product_id;user_id;price;count; sum 
3187;15;4777;227.1;7; 1589.7 
3188;2;4777;355.43;2; 710.86 
3189;14;4783;247.47;4; 989.88 
3190;8;4783;202.02;3; 606.06 
3191;20;4783;434.03;7; 3038.21 
3192;23;4783;443.11;8; 3544.88 
3193;10;4789;100.64;8; 805.12 
3194;16;4789;356.39;1; 356.39 
3195;11;4789;290.47;2; 580.94 
3196;16;4789;363.01;1; 363.01 
3197;15;4795;225.13;9; 2026.17 
3198;13;4795;315.56;10; 3155.6 
3199;9;4795;467.83;5; 2339.15 
3200;8;4795;153.35;9; 1380.15 
3201;16;4801;458.19;4; 1832.76 
3202;4;4801;252.13;3; 756.39 
3203;18;4801;318.83;4; 1275.32 
3204;6;4801;127.48;2; 254.96 
3205;10;4807;402.65;8; 3221.2 
3206;10;4807;437.67;3; 1313.01 
3207;9;4807;295.79;10; 2957.9 
3208;19;4807;186.91;8; 1495.28 
3209;2;4813;207.75;10; 2077.5 
3210;5;4813;351.12;2; 702.24 
3211;2;4813;125.36;3; 376.08 
3212;14;4813;215.78;6; 1294.68 
3213;21;4819;391.58;1; 391.58 
3214;22;4819;495.51;2; 991.02 
3215;2;4819;283.63;3; 850.89 
3216;1;4819;283.28;10; 2832.8 
3217;13;4825;213.48;7; 1494.36 
3218;6;4825;155.67;5; 778.35 
3219;1;4825;329.47;3; 988.41 
3220;23;4825;295.89;6; 1775.34 
3221;3;4831;458.58;6; 2751.48 
3222;4;4831;227.35;5; 1136.75 
3223;18;4831;294.22;2; 588.44 
3224;20;4831;307.84;7; 2154.88 
3225;19;4837;455.09;4; 1820.36 
3226;6;4837;319.69;9; 2877.21 
3227;24;4837;245.53;1; 245.53 
3228;20;4837;295.35;7; 2067.45 
3229;2;4843;310.07;1; 310.07 
3230;22;4843;235.02;6; 1410.12 
3231;4;4843;333.55;8; 2668.4 
3232;8;4843;377.09;2; 754.18 
3233;23;4849;388.08;3; 1164.24 
3234;22;4849;131.4;3; 394.2 
3235;24;4849;189.52;3; 568.56 
3236;6;4849;182.16;5; 910.8 
3237;17;4855;419.8;10; 4198.0 
3238;5;4855;228.03;9; 2052.27 
3239;9;4855;438.8;9; 3949.2 
3240;9;4855;147.09;6; 882.54 
3241;8;4861;404.68;8; 3237.44 
3242;13;4861;413.28;2; 826.56 
3243;10;4861;329.4;1; 329.4 
3244;7;4861;194.77;8; 1558.16 
3245;22;4867;278.66;9; 2507.94 
3246;21;4867;147.03;5; 735.15 
3247;9;4867;274.14;8; 2193.12 
3248;4;4867;125.48;10; 1254.8 
3249;7;4873;470.54;7; 3293.78 
3250;3;4873;176.37;2; 352.74 
3251;18;4873;386.37;2; 772.74 
3252;23;4873;299.63;10; 2996.3 
3253;16;4879;359.66;3; 1078.98 
3254;22;4879;335.24;3; 1005.72 
3255;19;4879;377.82;2; 755.64 
3256;6;4879;371.28;2; 742.56 
3257;7;4885;340.53;6; 2043.18 
3258;9;4885;145.7;10; 1457.0 
3259;18;4885;226.2;3; 678.6 
3260;19;4885;210.26;7; 1471.82 
3261;13;4891;486.53;2; 973.06 
3262;20;4891;270.45;2; 540.9 
3263;15;4891;225.18;3; 675.54 
3264;21;4891;346.75;3; 1040.25 
3265;12;4897;443.89;10; 4438.9 
3266;11;4897;396.45;4; 1585.8 
3267;24;4897;296.14;10; 2961.4 
3268;3;4897;250.54;3; 751.62 
3269;1;4903;431.77;5; 2158.85 
3270;10;4903;268.29;1; 268.29 
3271;13;4903;451.08;8; 3608.64 
3272;24;4903;229.75;5; 1148.75 
3273;21;4909;222.32;5; 1111.6 
3274;17;4909;491.98;6; 2951.88 
3275;14;4909;168.84;2; 337.68 
3276;3;4909;109.0;5; 545.0 
3277;10;4915;284.66;3; 853.98 
3278;12;4915;461.61;8; 3692.88 
3279;22;4915;126.63;2; 253.26 
3280;19;4915;140.14;7; 980.98 
3281;15;4921;440.19;7; 3081.33 
3282;1;4921;469.31;10; 4693.1 
3283;5;4921;129.77;3; 389.31 
3284;10;4921;117.78;7; 824.46 
3285;15;4927;398.37;7; 2788.59 
3286;9;4927;214.24;4; 856.96 
3287;9;4927;143.83;3; 431.49 
3288;20;4927;290.67;8; 2325.36 
3289;9;4933;342.74;4; 1370.96 
3290;18;4933;474.8;10; 4748.0 
3291;7;4933;185.47;5; 927.35 
3292;11;4933;459.07;9; 4131.63 
3293;1;4939;114.04;10; 1140.4 
3294;3;4939;398.86;5; 1994.3 
3295;10;4939;412.28;2; 824.56 
3296;20;4939;304.34;7; 2130.38 
3297;22;4945;204.73;4; 818.92 
3298;1;4945;269.47;5; 1347.35 
3299;11;4945;454.42;7; 3180.94 
3300;1;4945;493.96;4; 1975.84 
3301;13;4951;414.69;9; 3732.21 
3302;19;4951;363.8;7; 2546.6 
3303;17;4951;447.61;5; 2238.05 
3304;18;4951;408.54;10; 4085.4 
3305;4;4957;395.66;4; 1582.64 
3306;24;4957;354.01;5; 1770.05 
3307;20;4957;321.61;6; 1929.66 
3308;4;4957;274.09;2; 548.18 
3309;20;4963;139.43;5; 697.15 
3310;23;4963;138.39;3; 415.17 
3311;15;4963;259.09;8; 2072.72 
3312;23;4963;383.43;10; 3834.3 
3313;6;4969;140.99;8; 1127.92 
3314;4;4969;312.1;4; 1248.4 
3315;20;4969;207.68;2; 415.36 
3316;14;4969;480.7;3; 1442.1 
3317;3;4975;248.61;4; 994.44 
3318;2;4975;141.08;1; 141.08 
3319;17;4975;270.66;1; 270.66 
3320;14;4975;342.79;10; 3427.9 
3321;3;4981;374.58;6; 2247.48 
3322;6;4981;450.02;3; 1350.06 
3323;5;4981;162.41;2; 324.82 
3324;20;4981;372.0;7; 2604.0 
3325;8;4987;446.13;3; 1338.39 
3326;14;4987;275.72;9; 2481.48 
3327;24;4987;274.77;9; 2472.93 
3328;7;4987;247.63;7; 1733.41 
3329;20;4993;105.86;1; 105.86 
3330;15;4993;141.28;1; 141.28 
3331;14;4993;271.8;7; 1902.6 
3332;14;4993;151.0;9; 1359.0 
3333;16;4999;418.84;6; 2513.04 
3334;9;4999;477.9;6; 2867.4 
3335;6;4999;291.12;6; 1746.72 
3336;7;4999;328.64;3; 985.92 
3337;18;5005;115.55;5; 577.75 
3338;9;5005;245.99;9; 2213.91 
3339;15;5005;372.71;9; 3354.39 
3340;15;5005;286.91;6; 1721.46 
3341;15;5011;168.1;1; 168.1 
3342;18;5011;404.11;3; 1212.33 
3343;21;5011;167.46;4; 669.84 
3344;1;5011;289.71;10; 2897.1 
3345;17;5017;378.19;3; 1134.57 
3346;15;5017;428.89;2; 857.78 
3347;6;5017;276.19;1; 276.19 
3348;14;5017;454.09;8; 3632.72 
3349;24;5023;390.28;8; 3122.24 
3350;8;5023;398.61;8; 3188.88 
3351;14;5023;302.0;1; 302.0 
3352;1;5023;278.17;8; 2225.36 
3353;24;5029;365.19;2; 730.38 
3354;6;5029;114.36;3; 343.08 
3355;1;5029;491.49;8; 3931.92 
3356;11;5029;244.46;6; 1466.76 
3357;11;5035;492.65;7; 3448.55 
3358;23;5035;397.06;3; 1191.18 
3359;17;5035;324.54;10; 3245.4 
3360;2;5035;459.01;4; 1836.04 
3361;19;5041;416.41;2; 832.82 
3362;22;5041;396.22;8; 3169.76 
3363;19;5041;244.11;2; 488.22 
3364;10;5041;257.15;7; 1800.05 
3365;7;5047;385.21;7; 2696.47 
3366;13;5047;355.34;10; 3553.4 
3367;1;5047;154.46;10; 1544.6 
3368;11;5047;220.36;7; 1542.52 
3369;2;5053;204.23;2; 408.46 
3370;24;5053;352.73;1; 352.73 
3371;4;5053;192.7;10; 1927.0 
3372;18;5053;458.92;3; 1376.76 
3373;1;5059;301.44;9; 2712.96 
3374;8;5059;172.7;2; 345.4 
3375;24;5059;366.61;3; 1099.83 
3376;16;5059;471.67;9; 4245.03 
3377;20;5065;119.16;3; 357.48 
3378;17;5065;346.67;3; 1040.01 
3379;19;5065;354.1;9; 3186.9 
3380;16;5065;412.21;2; 824.42 
3381;2;5071;262.9;6; 1577.4 
3382;12;5071;440.02;7; 3080.14 
3383;8;5071;467.19;9; 4204.71 
3384;19;5071;132.36;3; 397.08 
3385;16;5077;351.76;7; 2462.32 
3386;11;5077;118.87;2; 237.74 
3387;2;5077;358.99;8; 2871.92 
3388;11;5077;271.87;5; 1359.35 
3389;12;5083;215.89;3; 647.67 
3390;21;5083;371.99;9; 3347.91 
3391;14;5083;138.16;6; 828.96 
3392;5;5083;361.17;8; 2889.36 
3393;13;5089;376.6;2; 753.2 
3394;9;5089;490.56;6; 2943.36 
3395;9;5089;210.95;3; 632.85 
3396;5;5089;479.71;2; 959.42 
3397;3;5095;336.31;10; 3363.1 
3398;8;5095;326.15;10; 3261.5 
3399;16;5095;189.37;8; 1514.96 
3400;8;5095;293.33;4; 1173.32 
3401;13;5101;333.26;2; 666.52 
3402;16;5101;362.89;5; 1814.45 
3403;10;5101;222.49;9; 2002.41 
3404;1;5101;460.28;7; 3221.96 
3405;19;5107;152.54;3; 457.62 
3406;21;5107;187.63;3; 562.89 
3407;1;5107;320.04;9; 2880.36 
3408;16;5107;168.62;7; 1180.34 
3409;17;5113;124.82;6; 748.92 
3410;15;5113;134.78;9; 1213.02 
3411;21;5113;209.57;5; 1047.85 
3412;13;5113;407.45;3; 1222.35 
3413;16;5119;325.49;3; 976.47 
3414;12;5119;192.9;3; 578.7 
3415;20;5119;491.04;4; 1964.16 
3416;5;5119;277.88;6; 1667.28 
3417;24;5125;163.85;3; 491.55 
3418;2;5125;141.66;9; 1274.94 
3419;17;5125;131.03;4; 524.12 
3420;4;5125;378.33;3; 1134.99 
3421;15;5131;106.22;3; 318.66 
3422;17;5131;377.7;9; 3399.3 
3423;22;5131;209.22;5; 1046.1 
3424;18;5131;478.91;4; 1915.64 
3425;18;5137;220.04;7; 1540.28 
3426;1;5137;453.85;7; 3176.95 
3427;3;5137;474.79;10; 4747.9 
3428;5;5137;380.39;9; 3423.51 
3429;2;5143;333.04;5; 1665.2 
3430;7;5143;386.34;10; 3863.4 
3431;13;5143;376.25;2; 752.5 
3432;8;5143;136.2;9; 1225.8 
3433;3;5149;192.29;9; 1730.61 
3434;17;5149;159.35;1; 159.35 
3435;19;5149;281.76;2; 563.52 
3436;22;5149;464.27;7; 3249.89 
3437;10;5155;288.94;10; 2889.4 
3438;23;5155;204.43;6; 1226.58 
3439;9;5155;180.4;5; 902.0 
3440;24;5155;163.26;1; 163.26 
3441;20;5161;193.43;5; 967.15 
3442;2;5161;159.82;7; 1118.74 
3443;12;5161;107.56;7; 752.92 
3444;12;5161;281.08;10; 2810.8 
3445;20;5167;217.88;9; 1960.92 
3446;21;5167;305.97;1; 305.97 
3447;11;5167;475.32;10; 4753.2 
3448;21;5167;153.03;3; 459.09 
3449;19;5173;427.67;5; 2138.35 
3450;23;5173;160.1;7; 1120.7 
3451;2;5173;210.9;3; 632.7 
3452;3;5173;169.01;5; 845.05 
3453;23;5179;145.5;4; 582.0 
3454;6;5179;266.68;6; 1600.08 
3455;10;5179;453.9;6; 2723.4 
3456;8;5179;430.75;1; 430.75 
3457;6;5185;378.85;5; 1894.25 
3458;13;5185;241.58;7; 1691.06 
3459;7;5185;263.28;9; 2369.52 
3460;6;5185;107.29;8; 858.32 
3461;15;5191;340.38;8; 2723.04 
3462;12;5191;441.15;2; 882.3 
3463;18;5191;236.18;1; 236.18 
3464;9;5191;236.39;1; 236.39 
3465;19;5197;253.53;3; 760.59 
3466;20;5197;418.51;5; 2092.55 
3467;24;5197;110.88;1; 110.88 
3468;13;5197;118.09;9; 1062.81 
3469;6;5203;367.64;6; 2205.84 
3470;23;5203;340.87;7; 2386.09 
3471;18;5203;136.89;6; 821.34 
3472;23;5203;143.23;10; 1432.3 
3473;14;5209;448.17;4; 1792.68 
3474;23;5209;392.11;9; 3528.99 
3475;5;5209;248.79;3; 746.37 
3476;21;5209;160.49;2; 320.98 
3477;4;5215;474.78;4; 1899.12 
3478;10;5215;157.96;1; 157.96 
3479;6;5215;185.99;5; 929.95 
3480;21;5215;437.16;3; 1311.48 
3481;16;5221;257.57;4; 1030.28 
3482;24;5221;160.17;8; 1281.36 
3483;14;5221;199.88;4; 799.52 
3484;24;5221;391.81;1; 391.81 
3485;6;5227;229.58;2; 459.16 
3486;15;5227;405.05;10; 4050.5 
3487;2;5227;197.57;7; 1382.99 
3488;6;5227;473.05;7; 3311.35 
3489;15;5233;351.97;9; 3167.73 
3490;1;5233;317.25;10; 3172.5 
3491;15;5233;395.76;5; 1978.8 
3492;18;5233;111.79;8; 894.32 
3493;14;5239;235.06;8; 1880.48 
3494;1;5239;449.83;9; 4048.47 
3495;13;5239;316.32;2; 632.64 
3496;6;5239;349.91;5; 1749.55 
3497;11;5245;331.26;7; 2318.82 
3498;23;5245;303.77;5; 1518.85 
3499;4;5245;425.44;7; 2978.08 
3500;24;5245;153.07;7; 1071.49 
3501;18;5251;113.87;7; 797.09 
3502;21;5251;464.47;1; 464.47 
3503;7;5251;302.44;8; 2419.52 
3504;21;5251;295.26;6; 1771.56 
3505;3;5257;310.29;4; 1241.16 
3506;5;5257;243.94;10; 2439.4 
3507;17;5257;499.26;10; 4992.6 
3508;23;5257;142.04;10; 1420.4 
3509;11;5263;180.63;1; 180.63 
3510;5;5263;133.46;2; 266.92 
3511;6;5263;319.95;8; 2559.6 
3512;17;5263;490.33;4; 1961.32 
3513;19;5269;393.99;4; 1575.96 
3514;16;5269;319.53;10; 3195.3 
3515;9;5269;180.43;6; 1082.58 
3516;17;5269;489.22;10; 4892.2 
3517;22;5275;238.27;10; 2382.7 
3518;4;5275;223.37;8; 1786.96 
3519;4;5275;159.23;5; 796.15 
3520;14;5275;303.01;10; 3030.1 
3521;21;5281;368.16;9; 3313.44 
3522;22;5281;120.14;2; 240.28 
3523;8;5281;477.01;1; 477.01 
3524;23;5281;353.96;2; 707.92 
3525;23;5287;153.04;3; 459.12 
3526;15;5287;111.58;2; 223.16 
3527;18;5287;173.01;3; 519.03 
3528;13;5287;158.52;9; 1426.68 
3529;15;5293;211.31;9; 1901.79 
3530;22;5293;492.95;4; 1971.8 
3531;21;5293;311.29;3; 933.87 
3532;17;5293;144.23;8; 1153.84 
3533;14;5299;149.72;9; 1347.48 
3534;12;5299;314.39;9; 2829.51 
3535;18;5299;141.79;9; 1276.11 
3536;2;5299;474.38;2; 948.76 
3537;11;5305;175.72;4; 702.88 
3538;18;5305;124.22;10; 1242.2 
3539;17;5305;296.06;1; 296.06 
3540;19;5305;216.49;6; 1298.94 
3541;1;5311;415.59;2; 831.18 
3542;7;5311;497.53;3; 1492.59 
3543;15;5311;180.74;9; 1626.66 
3544;18;5311;234.81;4; 939.24 
3545;7;5317;123.16;2; 246.32 
3546;17;5317;185.93;3; 557.79 
3547;24;5317;155.09;2; 310.18 
3548;23;5317;314.15;7; 2199.05 
3549;6;5323;180.32;9; 1622.88 
3550;1;5323;307.37;6; 1844.22 
3551;7;5323;119.65;2; 239.3 
3552;10;5323;278.04;8; 2224.32 
3553;4;5329;464.11;10; 4641.1 
3554;21;5329;421.41;2; 842.82 
3555;17;5329;214.07;2; 428.14 
3556;23;5329;298.62;10; 2986.2 
3557;5;5335;111.84;10; 1118.4 
3558;23;5335;410.89;7; 2876.23 
3559;12;5335;246.12;8; 1968.96 
3560;12;5335;496.85;6; 2981.1 
3561;6;5341;430.25;2; 860.5 
3562;8;5341;324.4;6; 1946.4 
3563;2;5341;209.87;5; 1049.35 
3564;6;5341;415.52;7; 2908.64 
3565;13;5347;228.07;5; 1140.35 
3566;16;5347;330.68;4; 1322.72 
3567;5;5347;247.81;5; 1239.05 
3568;16;5347;339.07;5; 1695.35 
3569;2;5353;168.28;10; 1682.8 
3570;9;5353;241.48;2; 482.96 
3571;20;5353;246.34;4; 985.36 
3572;10;5353;465.18;7; 3256.26 
3573;6;5359;435.31;3; 1305.93 
3574;23;5359;237.21;3; 711.63 
3575;24;5359;279.93;4; 1119.72 
3576;6;5359;385.98;3; 1157.94 
3577;23;5365;356.84;9; 3211.56 
3578;15;5365;103.42;2; 206.84 
3579;17;5365;325.43;9; 2928.87 
3580;10;5365;190.64;8; 1525.12 
3581;4;5371;496.04;7; 3472.28 
3582;16;5371;351.1;6; 2106.6 
3583;9;5371;268.65;1; 268.65 
3584;12;5371;259.42;3; 778.26 
3585;15;5377;456.27;1; 456.27 
3586;22;5377;189.76;9; 1707.84 
3587;18;5377;316.95;9; 2852.55 
3588;24;5377;238.6;10; 2386.0 
3589;19;5383;458.61;3; 1375.83 
3590;14;5383;423.29;2; 846.58 
3591;9;5383;353.31;7; 2473.17 
3592;7;5383;130.85;3; 392.55 
3593;18;5389;339.1;3; 1017.3 
3594;23;5389;482.79;6; 2896.74 
3595;14;5389;205.26;10; 2052.6 
3596;23;5389;482.96;4; 1931.84 
3597;24;5395;152.95;3; 458.85 
3598;13;5395;485.43;5; 2427.15 
3599;9;5395;478.74;7; 3351.18 
3600;20;5395;317.93;6; 1907.58 
3601;19;5401;432.34;6; 2594.04 
3602;6;5401;328.35;8; 2626.8 
3603;6;5401;238.81;1; 238.81 
3604;14;5401;158.4;10; 1584.0 
3605;2;5407;406.96;9; 3662.64 
3606;12;5407;167.33;10; 1673.3 
3607;2;5407;317.79;3; 953.37 
3608;15;5407;382.57;8; 3060.56 
3609;3;5413;479.65;5; 2398.25 
3610;3;5413;323.66;2; 647.32 
3611;6;5413;416.39;8; 3331.12 
3612;10;5413;410.58;9; 3695.22 
3613;2;5419;149.22;7; 1044.54 
3614;5;5419;242.21;6; 1453.26 
3615;7;5419;304.54;8; 2436.32 
3616;23;5419;158.65;6; 951.9 
3617;16;5425;241.57;7; 1690.99 
3618;18;5425;145.04;7; 1015.28 
3619;9;5425;183.65;4; 734.6 
3620;15;5425;369.09;10; 3690.9 
3621;12;5431;383.29;9; 3449.61 
3622;4;5431;294.44;10; 2944.4 
3623;9;5431;322.17;1; 322.17 
3624;16;5431;189.66;7; 1327.62 
3625;22;5437;133.79;4; 535.16 
3626;20;5437;218.61;6; 1311.66 
3627;4;5437;433.7;8; 3469.6 
3628;11;5437;264.41;3; 793.23 
3629;18;5443;375.83;2; 751.66 
3630;2;5443;105.87;7; 741.09 
3631;22;5443;314.71;5; 1573.55 
3632;2;5443;415.31;1; 415.31 
3633;16;5449;268.78;4; 1075.12 
3634;21;5449;493.69;7; 3455.83 
3635;2;5449;297.57;3; 892.71 
3636;18;5449;389.9;7; 2729.3 
3637;6;5455;201.35;9; 1812.15 
3638;2;5455;401.64;5; 2008.2 
3639;14;5455;269.18;2; 538.36 
3640;22;5455;465.73;2; 931.46 
3641;8;5461;135.21;3; 405.63 
3642;19;5461;463.89;9; 4175.01 
3643;24;5461;289.83;3; 869.49 
3644;4;5461;185.9;8; 1487.2 
3645;23;5467;299.76;5; 1498.8 
3646;12;5467;485.58;7; 3399.06 
3647;3;5467;414.71;10; 4147.1 
3648;15;5467;354.86;9; 3193.74 
3649;11;5473;232.07;5; 1160.35 
3650;22;5473;175.79;6; 1054.74 
3651;18;5473;463.42;9; 4170.78 
3652;8;5473;327.16;9; 2944.44 
3653;5;5479;493.88;5; 2469.4 
3654;16;5479;492.16;7; 3445.12 
3655;8;5479;245.82;1; 245.82 
3656;7;5479;390.61;2; 781.22 
3657;20;5485;385.58;7; 2699.06 
3658;7;5485;469.15;3; 1407.45 
3659;13;5485;305.3;3; 915.9 
3660;20;5485;480.69;7; 3364.83 
3661;19;5491;440.6;10; 4406.0 
3662;24;5491;156.99;1; 156.99 
3663;2;5491;388.47;9; 3496.23 
3664;5;5491;190.73;6; 1144.38 
3665;17;5497;129.73;9; 1167.57 
3666;21;5497;453.31;4; 1813.24 
3667;5;5497;146.39;4; 585.56 
3668;10;5497;137.1;6; 822.6 
3669;13;5503;265.12;2; 530.24 
3670;6;5503;391.41;10; 3914.1 
3671;22;5503;330.85;1; 330.85 
3672;19;5503;365.99;4; 1463.96 
3673;11;5509;277.25;1; 277.25 
3674;5;5509;483.01;2; 966.02 
3675;4;5509;497.52;9; 4477.68 
3676;16;5509;200.01;2; 400.02 
3677;21;5515;339.34;6; 2036.04 
3678;16;5515;447.18;2; 894.36 
3679;1;5515;314.2;1; 314.2 
3680;2;5515;192.13;5; 960.65 
3681;19;5521;221.43;8; 1771.44 
3682;11;5521;102.43;4; 409.72 
3683;8;5521;380.26;1; 380.26 
3684;19;5521;454.84;6; 2729.04 
3685;2;5527;301.14;7; 2107.98 
3686;11;5527;143.41;7; 1003.87 
3687;19;5527;111.75;3; 335.25 
3688;1;5527;265.35;3; 796.05 
3689;12;5533;389.36;9; 3504.24 
3690;23;5533;464.11;3; 1392.33 
3691;13;5533;427.67;6; 2566.02 
3692;2;5533;425.22;3; 1275.66 
3693;19;5539;371.09;3; 1113.27 
3694;6;5539;127.33;2; 254.66 
3695;13;5539;289.64;3; 868.92 
3696;10;5539;435.02;7; 3045.14 
3697;10;5545;127.1;10; 1271.0 
3698;20;5545;174.87;10; 1748.7 
3699;18;5545;454.01;2; 908.02 
3700;1;5545;192.03;8; 1536.24 
3701;22;5551;190.58;1; 190.58 
3702;21;5551;178.47;5; 892.35 
3703;17;5551;476.32;9; 4286.88 
3704;23;5551;326.42;10; 3264.2 
3705;12;5557;299.8;3; 899.4 
3706;9;5557;338.99;7; 2372.93 
3707;8;5557;379.65;6; 2277.9 
3708;13;5557;434.77;6; 2608.62 
3709;23;5563;497.33;4; 1989.32 
3710;14;5563;165.46;4; 661.84 
3711;21;5563;204.48;7; 1431.36 
3712;11;5563;466.05;7; 3262.35 
3713;22;5569;376.85;8; 3014.8 
3714;2;5569;297.73;7; 2084.11 
3715;18;5569;144.58;2; 289.16 
3716;4;5569;214.69;2; 429.38 
3717;5;5575;441.16;9; 3970.44 
3718;20;5575;369.24;4; 1476.96 
3719;8;5575;108.62;3; 325.86 
3720;1;5575;102.67;1; 102.67 
3721;18;5581;291.8;10; 2918.0 
3722;21;5581;213.16;7; 1492.12 
3723;11;5581;269.17;8; 2153.36 
3724;21;5581;159.04;10; 1590.4 
3725;4;5587;486.38;1; 486.38 
3726;13;5587;322.05;2; 644.1 
3727;4;5587;464.35;1; 464.35 
3728;11;5587;389.04;5; 1945.2 
3729;4;5593;388.94;8; 3111.52 
3730;16;5593;398.46;4; 1593.84 
3731;7;5593;327.53;6; 1965.18 
3732;20;5593;103.82;8; 830.56 
3733;24;5599;411.19;4; 1644.76 
3734;21;5599;156.56;1; 156.56 
3735;7;5599;378.38;9; 3405.42 
3736;9;5599;458.83;5; 2294.15 
3737;12;5605;215.78;10; 2157.8 
3738;20;5605;349.54;9; 3145.86 
3739;20;5605;253.04;10; 2530.4 
3740;19;5605;127.73;8; 1021.84 
3741;18;5611;431.53;5; 2157.65 
3742;7;5611;381.14;4; 1524.56 
3743;2;5611;217.52;4; 870.08 
3744;22;5611;301.92;10; 3019.2 
3745;5;5617;404.22;1; 404.22 
3746;24;5617;219.85;10; 2198.5 
3747;17;5617;137.56;6; 825.36 
3748;24;5617;410.66;6; 2463.96 
3749;17;5623;286.01;1; 286.01 
3750;6;5623;304.58;10; 3045.8 
3751;12;5623;124.12;5; 620.6 
3752;18;5623;340.24;3; 1020.72 
3753;2;5629;314.88;5; 1574.4 
3754;10;5629;436.94;9; 3932.46 
3755;5;5629;366.76;10; 3667.6 
3756;14;5629;452.05;7; 3164.35 
3757;3;5635;246.77;3; 740.31 
3758;8;5635;107.14;7; 749.98 
3759;20;5635;333.0;8; 2664.0 
3760;6;5635;397.92;10; 3979.2 
3761;22;5641;225.24;7; 1576.68 
3762;12;5641;278.0;7; 1946.0 
3763;22;5641;170.84;1; 170.84 
3764;16;5641;110.29;5; 551.45 
3765;6;5647;497.5;9; 4477.5 
3766;14;5647;408.03;4; 1632.12 
3767;17;5647;488.4;8; 3907.2 
3768;22;5647;222.96;6; 1337.76 
3769;23;5653;408.8;5; 2044.0 
3770;4;5653;240.02;2; 480.04 
3771;16;5653;439.47;10; 4394.7 
3772;7;5653;476.6;9; 4289.4 
3773;16;5659;135.43;7; 948.01 
3774;10;5659;465.63;4; 1862.52 
3775;24;5659;103.73;2; 207.46 
3776;3;5659;334.02;3; 1002.06 
3777;20;5665;103.29;3; 309.87 
3778;19;5665;134.98;1; 134.98 
3779;21;5665;207.47;9; 1867.23 
3780;8;5665;265.31;2; 530.62 
3781;15;5671;387.18;10; 3871.8 
3782;22;5671;334.94;2; 669.88 
3783;1;5671;427.5;7; 2992.5 
3784;8;5671;101.84;1; 101.84 
3785;2;5677;450.98;6; 2705.88 
3786;11;5677;462.36;9; 4161.24 
3787;8;5677;221.36;7; 1549.52 
3788;2;5677;490.81;9; 4417.29 
3789;9;5683;169.53;8; 1356.24 
3790;22;5683;400.97;3; 1202.91 
3791;13;5683;190.87;9; 1717.83 
3792;20;5683;454.37;6; 2726.22 
3793;8;5689;279.28;5; 1396.4 
3794;12;5689;130.93;5; 654.65 
3795;12;5689;345.04;3; 1035.12 
3796;10;5689;219.45;2; 438.9 
3797;20;5695;133.12;5; 665.6 
3798;17;5695;487.11;5; 2435.55 
3799;22;5695;392.18;2; 784.36 
3800;11;5695;416.89;1; 416.89 
3801;1;5701;410.33;4; 1641.32 
3802;15;5701;171.8;8; 1374.4 
3803;3;5701;196.77;4; 787.08 
3804;11;5701;102.0;8; 816.0 
3805;1;5707;287.18;4; 1148.72 
3806;21;5707;160.29;1; 160.29 
3807;17;5707;301.05;3; 903.15 
3808;5;5707;147.46;8; 1179.68 
3809;16;5713;140.79;1; 140.79 
3810;21;5713;354.44;6; 2126.64 
3811;8;5713;118.61;9; 1067.49 
3812;4;5713;108.37;4; 433.48 
3813;1;5719;238.21;2; 476.42 
3814;15;5719;254.5;1; 254.5 
3815;18;5719;205.51;10; 2055.1 
3816;6;5719;467.1;4; 1868.4 
3817;1;5725;277.86;5; 1389.3 
3818;1;5725;104.28;7; 729.96 
3819;15;5725;161.85;7; 1132.95 
3820;9;5725;225.21;5; 1126.05 
3821;21;5731;455.56;7; 3188.92 
3822;8;5731;298.97;4; 1195.88 
3823;15;5731;460.51;9; 4144.59 
3824;1;5731;195.07;6; 1170.42 
3825;3;5737;173.28;10; 1732.8 
3826;2;5737;304.03;4; 1216.12 
3827;13;5737;475.09;2; 950.18 
3828;1;5737;246.78;8; 1974.24 
3829;8;5743;153.89;7; 1077.23 
3830;13;5743;232.34;2; 464.68 
3831;1;5743;414.88;10; 4148.8 
3832;21;5743;227.28;8; 1818.24 
3833;18;5749;324.68;3; 974.04 
3834;5;5749;208.06;3; 624.18 
3835;16;5749;388.67;8; 3109.36 
3836;23;5749;279.48;8; 2235.84 
3837;9;5755;492.94;9; 4436.46 
3838;16;5755;234.14;5; 1170.7 
3839;17;5755;305.4;7; 2137.8 
3840;6;5755;308.98;10; 3089.8 
3841;6;5761;426.58;10; 4265.8 
3842;14;5761;218.4;8; 1747.2 
3843;24;5761;106.5;10; 1065.0 
3844;20;5761;475.44;8; 3803.52 
3845;22;5767;255.42;8; 2043.36 
3846;18;5767;487.43;6; 2924.58 
3847;24;5767;247.34;4; 989.36 
3848;7;5767;102.89;3; 308.67 
3849;22;5773;471.9;10; 4719.0 
3850;11;5773;158.27;8; 1266.16 
3851;14;5773;353.23;7; 2472.61 
3852;17;5773;373.56;10; 3735.6 
3853;5;5779;325.29;9; 2927.61 
3854;4;5779;247.84;10; 2478.4 
3855;17;5779;409.69;4; 1638.76 
3856;10;5779;328.88;7; 2302.16 
3857;1;5785;176.86;7; 1238.02 
3858;8;5785;272.21;1; 272.21 
3859;23;5785;148.4;10; 1484.0 
3860;19;5785;238.11;3; 714.33 
3861;3;5791;304.39;9; 2739.51 
3862;4;5791;162.45;6; 974.7 
3863;4;5791;408.91;3; 1226.73 
